"Input","Output","Frequency","HarmonicUniformity"
"piroza","piroza-RAISE-B","2","0.973548668443162"
"piyade","piyade-RAISE-F","76","0.995746734724074"
"piyade","piyade-RAISE-B","0","0.00425326527592561"
"piyale","piyale-RAISE-F","22","0.98062846139405"
"piyale","piyale-RAISE-B","5","0.0193715386059496"
"planéta","planéta-RAISE-F","0","0.0239206602263797"
"planéta","planéta-RAISE-B","8","0.97607933977362"
"platina","platina-RAISE-F","0","0.0593165454952753"
"platina","platina-RAISE-B","2","0.940683454504725"
"pochta","pochta-RAISE-F","0","0.00303458404168389"
"pochta","pochta-RAISE-B","100","0.996965415958316"
"pochtixana","pochtixana-RAISE-F","0","0.023644667725628"
"pochtixana","pochtixana-RAISE-B","12","0.976355332274372"
"pola","pola-RAISE-F","0","0.0695754991383322"
"pola","pola-RAISE-B","1","0.930424500861668"
"popoza","popoza-RAISE-F","0","0.0118069679036967"
"popoza","popoza-RAISE-B","1","0.988193032096303"
"posma","posma-RAISE-F","0","0.0294728349880545"
"posma","posma-RAISE-B","3","0.970527165011945"
"pota","pota-RAISE-F","0","0.0169078324981781"
"pota","pota-RAISE-B","12","0.983092167501822"
"potey","potey-RAISE-F","1","0.975203278060183"
"potey","potey-RAISE-B","0","0.0247967219398173"
"potla","potla-RAISE-F","0","0.0364921793792424"
"potla","potla-RAISE-B","1","0.963507820620758"
"programma","programma-RAISE-F","0","0.001505092094503"
"programma","programma-RAISE-B","2170","0.998494907905497"
"proza","proza-RAISE-F","0","0.00808381761639132"
"proza","proza-RAISE-B","16","0.991916182383609"
"puchila","puchila-RAISE-F","0","0.0469814648742799"
"puchila","puchila-RAISE-B","3","0.95301853512572"
"pura","pura-RAISE-F","0","0.0376147217182581"
"pura","pura-RAISE-B","9","0.962385278281742"
"pürme","pürme-RAISE-F","1","0.824449841079469"
"pürme","pürme-RAISE-B","0","0.175550158920531"
"purset","purset-RAISE-F","790","0.996604117122727"
"purset","purset-RAISE-B","7","0.00339588287727261"
"purzhina","purzhina-RAISE-F","0","0.071145441484264"
"purzhina","purzhina-RAISE-B","3","0.928854558515736"
"putlash","putlash-RAISE-F","0","0.0358846149357167"
"putlash","putlash-RAISE-B","3","0.964115385064283"
"pütünle","pütünle-RAISE-F","1","0.762834313503602"
"pütünle","pütünle-RAISE-B","0","0.237165686496398"
"pütünlesh","pütünlesh-RAISE-F","5","0.850270075489238"
"pütünlesh","pütünlesh-RAISE-B","0","0.149729924510762"
"püwle","püwle-RAISE-F","8","0.933449322127865"
"püwle","püwle-RAISE-B","0","0.0665506778721349"
"puxta","puxta-RAISE-F","0","0.0469890359320643"
"puxta","puxta-RAISE-B","4","0.953010964067936"
"puxtila","puxtila-RAISE-F","0","0.0500804950194705"
"puxtila","puxtila-RAISE-B","2","0.949919504980529"
"qa'ide","qa'ide-RAISE-F","402","0.986581925856152"
"qa'ide","qa'ide-RAISE-B","0","0.0134180741438478"
"qabiliyet","qabiliyet-RAISE-F","143","0.990873342068078"
"qabiliyet","qabiliyet-RAISE-B","0","0.00912665793192216"
"qabilyet","qabilyet-RAISE-F","5","0.884612415192361"
"qabilyet","qabilyet-RAISE-B","0","0.115387584807639"
"qacha","qacha-RAISE-F","0","0.00606284863923423"
"qacha","qacha-RAISE-B","110","0.993937151360766"
"qachila","qachila-RAISE-F","0","0.00792031268986271"
"qachila","qachila-RAISE-B","14","0.992079687310137"
"qalaymiqanlash","qalaymiqanlash-RAISE-F","0","0.037136030628552"
"qalaymiqanlash","qalaymiqanlash-RAISE-B","2","0.962863969371448"
"qama","qama-RAISE-F","0","0.00512731650090448"
"qama","qama-RAISE-B","6","0.994872683499096"
"qamal","qamal-RAISE-F","0","0.0048726808192785"
"qamal","qamal-RAISE-B","72","0.995127319180722"
"qamalla","qamalla-RAISE-F","0","0.119075550141717"
"qamalla","qamalla-RAISE-B","2","0.880924449858283"
"qamaqxana","qamaqxana-RAISE-F","0","0.00598741361914257"
"qamaqxana","qamaqxana-RAISE-B","331","0.994012586380857"
"qamcha","qamcha-RAISE-F","1","0.00906927508127375"
"qamcha","qamcha-RAISE-B","11","0.990930724918726"
"qamchila","qamchila-RAISE-F","0","0.0643866247955236"
"qamchila","qamchila-RAISE-B","3","0.935613375204476"
"qamda","qamda-RAISE-F","0","0.0357990062907626"
"qamda","qamda-RAISE-B","10","0.964200993709237"
"qamet","qamet-RAISE-F","13","0.977907772792438"
"qamet","qamet-RAISE-B","0","0.0220922272075624"
"qamlash","qamlash-RAISE-F","0","0.0218279013575297"
"qamlash","qamlash-RAISE-B","1","0.97817209864247"
"qana","qana-RAISE-F","0","0.0334957914225464"
"qana","qana-RAISE-B","2","0.966504208577454"
"qana'et","qana'et-RAISE-F","2","0.995299281391287"
"qana'et","qana'et-RAISE-B","0","0.00470071860871293"
"qana'etlen","qana'etlen-RAISE-F","2","0.951459199348929"
"qana'etlen","qana'etlen-RAISE-B","0","0.0485408006510713"
"qanal","qanal-RAISE-F","0","0.0033922687924467"
"qanal","qanal-RAISE-B","261","0.996607731207553"
"qanat","qanat-RAISE-F","0","0.00167787179573864"
"qanat","qanat-RAISE-B","55","0.998322128204261"
"qanatlan","qanatlan-RAISE-F","0","0.0379794989824553"
"qanatlan","qanatlan-RAISE-B","2","0.962020501017545"
"qanche","qanche-RAISE-F","2872","0.978610157235362"
"qanche","qanche-RAISE-B","48","0.0213898427646379"
"qanuniyet","qanuniyet-RAISE-F","48","0.988880833054698"
"qanuniyet","qanuniyet-RAISE-B","0","0.0111191669453016"
"qapartma","qapartma-RAISE-F","0","0.0183649308342727"
"qapartma","qapartma-RAISE-B","6","0.981635069165727"
"qapla","qapla-RAISE-F","0","0.00779168745777703"
"qapla","qapla-RAISE-B","21","0.992208312542223"
"qara","qara-RAISE-F","0","0.000963425249224992"
"qara","qara-RAISE-B","2602","0.999036574750775"
"qaram","qaram-RAISE-F","0","0.0169087315184869"
"qaram","qaram-RAISE-B","2","0.983091268481513"
"qarangghulash","qarangghulash-RAISE-F","0","0.0318892163566825"
"qarangghulash","qarangghulash-RAISE-B","1","0.968110783643317"
"qarash","qarash-RAISE-F","1.00000000000001","0.0011795751110274"
"qarash","qarash-RAISE-B","449","0.998820424888973"
"qarat","qarat-RAISE-F","0","0.00634543583934388"
"qarat","qarat-RAISE-B","36","0.993654564160656"
"qarawulxana","qarawulxana-RAISE-F","0","0.0155218326577051"
"qarawulxana","qarawulxana-RAISE-B","42","0.984478167342295"
"qaray","qaray-RAISE-F","0","0.0295929534687339"
"qaray","qaray-RAISE-B","24","0.970407046531266"
"qarila","qarila-RAISE-F","0","0.00506279737093429"
"qarila","qarila-RAISE-B","16","0.994937202629066"
"qarshilash","qarshilash-RAISE-F","0","0.0122559935144918"
"qarshilash","qarshilash-RAISE-B","14","0.987744006485508"
"qasha","qasha-RAISE-F","0","0.0251399845269321"
"qasha","qasha-RAISE-B","3","0.974860015473068"
"qassapxana","qassapxana-RAISE-F","0","0.0607476732300153"
"qassapxana","qassapxana-RAISE-B","1","0.939252326769985"
"qatlam","qatlam-RAISE-F","0","0.0025388273298742"
"qatlam","qatlam-RAISE-B","1","0.997461172670126"
"qatlima","qatlima-RAISE-F","0","0.119075550141717"
"qatlima","qatlima-RAISE-B","2","0.880924449858283"
"qatnash","qatnash-RAISE-F","0","0.00153366414175715"
"qatnash","qatnash-RAISE-B","121","0.998466335858243"
"qawaqxana","qawaqxana-RAISE-F","0","0.0204744586389687"
"qawaqxana","qawaqxana-RAISE-B","9","0.979525541361031"
"qaycha","qaycha-RAISE-F","0","0.0178964677497703"
"qaycha","qaycha-RAISE-B","4","0.98210353225023"
"qayna","qayna-RAISE-F","0","0.00657000568249411"
"qayna","qayna-RAISE-B","5","0.993429994317506"
"qaynam","qaynam-RAISE-F","0","0.00630009692754807"
"qaynam","qaynam-RAISE-B","225","0.993699903072452"
"qaynash","qaynash-RAISE-F","0","0.0607476732300153"
"qaynash","qaynash-RAISE-B","1","0.939252326769985"
"qaynat","qaynat-RAISE-F","0","0.0197058145710513"
"qaynat","qaynat-RAISE-B","5","0.980294185428949"
"qayra","qayra-RAISE-F","0","0.0537328879083029"
"qayra","qayra-RAISE-B","5","0.946267112091697"
"qaytila","qaytila-RAISE-F","0","0.0215463832589819"
"qaytila","qaytila-RAISE-B","15","0.978453616741018"
"qaza","qaza-RAISE-F","0","0.00255327210166156"
"qaza","qaza-RAISE-B","237","0.997446727898338"
"qazala","qazala-RAISE-F","0","0.0762108568313657"
"qazala","qazala-RAISE-B","2","0.923789143168634"
"qebihlesh","qebihlesh-RAISE-F","1","0.946420558143556"
"qebihlesh","qebihlesh-RAISE-B","0","0.053579441856444"
"qebile","qebile-RAISE-F","422","0.981017849394574"
"qebile","qebile-RAISE-B","0","0.0189821506054262"
"qebre","qebre-RAISE-F","312","0.978740476065308"
"qebre","qebre-RAISE-B","0","0.0212595239346923"
"qedirle","qedirle-RAISE-F","62","0.906656047329092"
"qedirle","qedirle-RAISE-B","0","0.0933439526709077"
"qehwexana","qehwexana-RAISE-F","0","0.0216026424864489"
"qehwexana","qehwexana-RAISE-B","19","0.978397357513551"
"qelem","qelem-RAISE-F","352","0.996165531815408"
"qelem","qelem-RAISE-B","0","0.00383446818459203"
"qemer","qemer-RAISE-F","1","0.988133204860364"
"qemer","qemer-RAISE-B","0","0.0118667951396357"
"qepes","qepes-RAISE-F","4","0.992078032933336"
"qepes","qepes-RAISE-B","0","0.00792196706666375"
"qepez","qepez-RAISE-F","2","0.992994021842941"
"qepez","qepez-RAISE-B","0","0.00700597815705852"
"qerne","qerne-RAISE-F","1","0.959680169447295"
"qerne","qerne-RAISE-B","0","0.040319830552705"
"qesem","qesem-RAISE-F","9","0.995538790626754"
"qesem","qesem-RAISE-B","0","0.00446120937324629"
"qeside","qeside-RAISE-F","17","0.95106546640802"
"qeside","qeside-RAISE-B","0","0.0489345335919796"
"qetre","qetre-RAISE-F","11","0.947494562222237"
"qetre","qetre-RAISE-B","0","0.0525054377777626"
"qewet","qewet-RAISE-F","61","0.995828710502619"
"qewet","qewet-RAISE-B","0","0.00417128949738069"
"qeyer","qeyer-RAISE-F","55","0.997124278116798"
"qeyer","qeyer-RAISE-B","0","0.0028757218832018"
"qimarxana","qimarxana-RAISE-F","0","0.0208581845637901"
"qimarxana","qimarxana-RAISE-B","19","0.97914181543621"
"qimmetle","qimmetle-RAISE-F","7","0.830553799989008"
"qimmetle","qimmetle-RAISE-B","0","0.169446200010992"
"qira'etxana","qira'etxana-RAISE-F","0","0.0240424695889864"
"qira'etxana","qira'etxana-RAISE-B","4","0.975957530411014"
"qiyamet","qiyamet-RAISE-F","1","0.996024568876309"
"qiyamet","qiyamet-RAISE-B","0","0.00397543112369076"
"qiyapet","qiyapet-RAISE-F","192","0.986491533783496"
"qiyapet","qiyapet-RAISE-B","2","0.0135084662165036"
"qiyasla","qiyasla-RAISE-F","0","0.0851198022854114"
"qiyasla","qiyasla-RAISE-B","2","0.914880197714589"
"qobulxana","qobulxana-RAISE-F","0","0.00747033117238893"
"qobulxana","qobulxana-RAISE-B","3","0.992529668827611"
"qolaylash","qolaylash-RAISE-F","0","0.0407972451701136"
"qolaylash","qolaylash-RAISE-B","1","0.959202754829886"
"qoldash","qoldash-RAISE-F","0","0.0311045946872367"
"qoldash","qoldash-RAISE-B","2","0.968895405312763"
"qolla","qolla-RAISE-F","0","0.00165068678468516"
"qolla","qolla-RAISE-B","305","0.998349313215315"
"qomanda","qomanda-RAISE-F","0","0.071145441484264"
"qomanda","qomanda-RAISE-B","3","0.928854558515736"
"qorma","qorma-RAISE-F","0","0.119075550141717"
"qorma","qorma-RAISE-B","2","0.880924449858283"
"qoshulma","qoshulma-RAISE-F","0","0.0695754991383322"
"qoshulma","qoshulma-RAISE-B","4","0.930424500861668"
"qoshuma","qoshuma-RAISE-F","0","0.0481262016177537"
"qoshuma","qoshuma-RAISE-B","1","0.951873798382246"
"qoshumche","qoshumche-RAISE-F","0","0.533796146148459"
"qoshumche","qoshumche-RAISE-B","33","0.466203853851541"
"qoyma","qoyma-RAISE-F","0","0.0202892312423493"
"qoyma","qoyma-RAISE-B","30","0.979710768757651"
"qoyuwet","qoyuwet-RAISE-F","2","0.995514705430858"
"qoyuwet","qoyuwet-RAISE-B","0","0.0044852945691425"
"qoza","qoza-RAISE-F","0","0.00796699479220764"
"qoza","qoza-RAISE-B","13","0.992033005207792"
"qubbe","qubbe-RAISE-F","3","0.978114611607438"
"qubbe","qubbe-RAISE-B","1","0.0218853883925623"
"qucha","qucha-RAISE-F","0","0.0295729650223601"
"qucha","qucha-RAISE-B","2","0.97042703497764"
"quda","quda-RAISE-F","0","0.0158466320218105"
"quda","quda-RAISE-B","48","0.98415336797819"
"qudret","qudret-RAISE-F","92","0.995606487541685"
"qudret","qudret-RAISE-B","0","0.00439351245831507"
"qudretlen","qudretlen-RAISE-F","1","0.59109351682998"
"qudretlen","qudretlen-RAISE-B","0","0.40890648317002"
"qulan","qulan-RAISE-F","0","0.0183232589730257"
"qulan","qulan-RAISE-B","1","0.981676741026974"
"qulule","qulule-RAISE-F","1","0.510821576661297"
"qulule","qulule-RAISE-B","0","0.489178423338703"
"qulupla","qulupla-RAISE-F","0","0.0695754991383322"
"qulupla","qulupla-RAISE-B","1","0.930424500861668"
"qumlash","qumlash-RAISE-F","0","0.0294464680333152"
"qumlash","qumlash-RAISE-B","2","0.970553531966685"
"qura","qura-RAISE-F","0","0.028527021746141"
"qura","qura-RAISE-B","15","0.971472978253859"
"qurtla","qurtla-RAISE-F","0","0.164146507988369"
"qurtla","qurtla-RAISE-B","1","0.835853492011631"
"qurulma","qurulma-RAISE-F","0","0.004564928764343"
"qurulma","qurulma-RAISE-B","295","0.995435071235657"
"qurultay","qurultay-RAISE-F","0.999999999999994","0.00133604515325969"
"qurultay","qurultay-RAISE-B","651","0.99866395484674"
"qushxana","qushxana-RAISE-F","0","0.0283392103667676"
"qushxana","qushxana-RAISE-B","14","0.971660789633232"
"quta","quta-RAISE-F","0","0.0127372792988464"
"quta","quta-RAISE-B","14","0.987262720701154"
"qutla","qutla-RAISE-F","0","0.00855961013554751"
"qutla","qutla-RAISE-B","6","0.991440389864452"
"qutra","qutra-RAISE-F","0","0.119075550141717"
"qutra","qutra-RAISE-B","1","0.880924449858283"
"quwan","quwan-RAISE-F","0","0.031774182862325"
"quwan","quwan-RAISE-B","1","0.968225817137675"
"quwwet","quwwet-RAISE-F","18","0.98681694535237"
"quwwet","quwwet-RAISE-B","0","0.0131830546476298"
"quwwetle","quwwetle-RAISE-F","34","0.908318181829851"
"quwwetle","quwwetle-RAISE-B","0","0.091681818170149"
"rahetlen","rahetlen-RAISE-F","3","0.883919384119313"
"rahetlen","rahetlen-RAISE-B","1","0.116080615880687"
"rahibe","rahibe-RAISE-F","0","0.970602275642452"
"rahibe","rahibe-RAISE-B","1","0.0293977243575481"
"rapawet","rapawet-RAISE-F","2","0.873327957660586"
"rapawet","rapawet-RAISE-B","0","0.126672042339414"
"rastla","rastla-RAISE-F","0","0.00985068321094196"
"rastla","rastla-RAISE-B","1","0.990149316789058"
"rawajlan","rawajlan-RAISE-F","0","0.0072885441292867"
"rawajlan","rawajlan-RAISE-B","151","0.992711455870713"
"rawanlash","rawanlash-RAISE-F","0","0.0370588673046697"
"rawanlash","rawanlash-RAISE-B","2","0.96294113269533"
"ré'allash","ré'allash-RAISE-F","0","0.0375941184338736"
"ré'allash","ré'allash-RAISE-B","3","0.962405881566126"
"rehber","rehber-RAISE-F","321","0.995531636709971"
"rehber","rehber-RAISE-B","0","0.00446836329002937"
"rémontxana","rémontxana-RAISE-F","0","0.0566939389035204"
"rémontxana","rémontxana-RAISE-B","4","0.94330606109648"
"resetxana","resetxana-RAISE-F","0","0.0229885373354008"
"resetxana","resetxana-RAISE-B","9","0.977011462664599"
"resimxana","resimxana-RAISE-F","0","0.164146507988369"
"resimxana","resimxana-RAISE-B","1","0.835853492011631"
"resmiyet","resmiyet-RAISE-F","9","0.993766466098439"
"resmiyet","resmiyet-RAISE-B","0","0.00623353390156078"
"reste","reste-RAISE-F","32","0.935203319320656"
"reste","reste-RAISE-B","0","0.0647966806793435"
"retle","retle-RAISE-F","6","0.99396503666883"
"retle","retle-RAISE-B","0","0.00603496333117047"
"riqabet","riqabet-RAISE-F","65","0.997780066428319"
"riqabet","riqabet-RAISE-B","0","0.00221993357168117"
"riqabetlesh","riqabetlesh-RAISE-F","26","0.936112266300849"
"riqabetlesh","riqabetlesh-RAISE-B","1","0.0638877336991509"
"risale","risale-RAISE-F","37","0.952486702244852"
"risale","risale-RAISE-B","2","0.0475132977551481"
"riwayet","riwayet-RAISE-F","8","0.997422022339651"
"riwayet","riwayet-RAISE-B","0","0.00257797766034935"
"riyaset","riyaset-RAISE-F","2","0.869394298514727"
"riyaset","riyaset-RAISE-B","0","0.130605701485273"
"rohaniyet","rohaniyet-RAISE-F","2","0.96410306131908"
"rohaniyet","rohaniyet-RAISE-B","0","0.0358969386809205"
"rohiyet","rohiyet-RAISE-F","38","0.977685761845235"
"rohiyet","rohiyet-RAISE-B","0","0.022314238154765"
"rohlan","rohlan-RAISE-F","0","0.0256113894870392"
"rohlan","rohlan-RAISE-B","3","0.974388610512961"
"rominiye","rominiye-RAISE-F","1","0.967062424811597"
"rominiye","rominiye-RAISE-B","0","0.0329375751884034"
"roshenlesh","roshenlesh-RAISE-F","6","0.932173984492793"
"roshenlesh","roshenlesh-RAISE-B","0","0.0678260155072068"
"rosiye","rosiye-RAISE-F","14","0.993913700851471"
"rosiye","rosiye-RAISE-B","0","0.00608629914852881"
"rota","rota-RAISE-F","0","0.0106695734405342"
"rota","rota-RAISE-B","21","0.989330426559466"
"roza","roza-RAISE-F","0","0.00217021232889247"
"roza","roza-RAISE-B","12","0.997829787671108"
"ruda","ruda-RAISE-F","0","0.0214868293444934"
"ruda","ruda-RAISE-B","9","0.978513170655507"
"rusche","rusche-RAISE-F","0.999999999999999","0.508873838287913"
"rusche","rusche-RAISE-B","37","0.491126161712087"
"rusiye","rusiye-RAISE-F","161","0.998586821571503"
"rusiye","rusiye-RAISE-B","0","0.00141317842849739"
"rusla","rusla-RAISE-F","0","0.0695754991383322"
"rusla","rusla-RAISE-B","2","0.930424500861668"
"ruxset","ruxset-RAISE-F","23","0.997646040957225"
"ruxset","ruxset-RAISE-B","1","0.0023539590427751"
"sa'adet","sa'adet-RAISE-F","4","0.993826818147126"
"sa'adet","sa'adet-RAISE-B","0","0.00617318185287388"
"sa'et","sa'et-RAISE-F","34","0.998906422421087"
"sa'et","sa'et-RAISE-B","0","0.00109357757891335"
"sadda","sadda-RAISE-F","1","0.0198194483831781"
"sadda","sadda-RAISE-B","33","0.980180551616822"
"sahabe","sahabe-RAISE-F","119","0.948401674254117"
"sahabe","sahabe-RAISE-B","29","0.051598325745883"
"sahibxana","sahibxana-RAISE-F","0","0.00892762442515449"
"sahibxana","sahibxana-RAISE-B","215","0.991072375574846"
"sala","sala-RAISE-F","0","0.0151272257985231"
"sala","sala-RAISE-B","1","0.984872774201477"
"salahiyet","salahiyet-RAISE-F","271","0.9913129583073"
"salahiyet","salahiyet-RAISE-B","0","0.00868704169270032"
"salam","salam-RAISE-F","0","0.00766595927114455"
"salam","salam-RAISE-B","19","0.992334040728855"
"salamlash","salamlash-RAISE-F","0","0.0179809937644441"
"salamlash","salamlash-RAISE-B","4","0.982019006235556"
"salapet","salapet-RAISE-F","8","0.991552919301177"
"salapet","salapet-RAISE-B","0","0.00844708069882328"
"salname","salname-RAISE-F","2","0.753143629685458"
"salname","salname-RAISE-B","0","0.246856370314542"
"sama","sama-RAISE-F","0","0.00805894698589882"
"sama","sama-RAISE-B","6","0.991941053014101"
"samanxana","samanxana-RAISE-F","0","0.0851198022854114"
"samanxana","samanxana-RAISE-B","2","0.914880197714589"
"samsa","samsa-RAISE-F","0","0.0103865005467156"
"samsa","samsa-RAISE-B","8","0.989613499453284"
"samsixana","samsixana-RAISE-F","0","0.0569917825637493"
"samsixana","samsixana-RAISE-B","1","0.943008217436251"
"sana","sana-RAISE-F","0","0.00480176103355978"
"sana","sana-RAISE-B","28","0.99519823896644"
"sana'et","sana'et-RAISE-F","48","0.996126854695041"
"sana'et","sana'et-RAISE-B","0","0.00387314530495875"
"sana'etlesh","sana'etlesh-RAISE-F","2","0.857764574250632"
"sana'etlesh","sana'etlesh-RAISE-B","0","0.142235425749368"
"sanaet","sanaet-RAISE-F","44","0.97161286063205"
"sanaet","sanaet-RAISE-B","2","0.0283871393679498"
"sanja","sanja-RAISE-F","0","0.0100290990751414"
"sanja","sanja-RAISE-B","5","0.989970900924859"
"saqchixana","saqchixana-RAISE-F","0","0.00276718295432177"
"saqchixana","saqchixana-RAISE-B","1035","0.997232817045678"
"saqlanma","saqlanma-RAISE-F","0","0.164146507988369"
"saqlanma","saqlanma-RAISE-B","1","0.835853492011631"
"sara","sara-RAISE-F","0","0.0334957914225464"
"sara","sara-RAISE-B","1","0.966504208577454"
"sarasime","sarasime-RAISE-F","98","0.949911519608774"
"sarasime","sarasime-RAISE-B","2","0.0500884803912261"
"saray","saray-RAISE-F","0","0.00259871338815376"
"saray","saray-RAISE-B","606","0.997401286611846"
"satira","satira-RAISE-F","0","0.0132488454649726"
"satira","satira-RAISE-B","12","0.986751154535027"
"satirashxana","satirashxana-RAISE-F","0","0.0229081220230574"
"satirashxana","satirashxana-RAISE-B","7","0.977091877976943"
"sawa","sawa-RAISE-F","0","0.0979945470122329"
"sawa","sawa-RAISE-B","1","0.902005452987767"
"saxawet","saxawet-RAISE-F","5","0.997457574770576"
"saxawet","saxawet-RAISE-B","0","0.0025424252294238"
"saxta","saxta-RAISE-F","0","0.0163837055022416"
"saxta","saxta-RAISE-B","69","0.983616294497758"
"sayahet","sayahet-RAISE-F","35","0.997957543347466"
"sayahet","sayahet-RAISE-B","0","0.00204245665253449"
"sayahetname","sayahetname-RAISE-F","4","0.773681969066015"
"sayahetname","sayahetname-RAISE-B","0","0.226318030933985"
"sayla","sayla-RAISE-F","0","0.00274986210291661"
"sayla","sayla-RAISE-B","72","0.997250137897083"
"saylam","saylam-RAISE-F","0","0.0016149942680852"
"saylam","saylam-RAISE-B","399","0.998385005731915"
"sayra","sayra-RAISE-F","0","0.00928862484396376"
"sayra","sayra-RAISE-B","22","0.990711375156036"
"sayrat","sayrat-RAISE-F","0","0.0851198022854114"
"sayrat","sayrat-RAISE-B","1","0.914880197714589"
"saza","saza-RAISE-F","0","0.0397248391620063"
"saza","saza-RAISE-B","2","0.960275160837994"
"sazende","sazende-RAISE-F","128","0.986733270432641"
"sazende","sazende-RAISE-B","0","0.0132667295673594"
"sazla","sazla-RAISE-F","0","0.119075550141717"
"sazla","sazla-RAISE-B","2","0.880924449858283"
"seher","seher-RAISE-F","2","0.997999966377755"
"seher","seher-RAISE-B","0","0.00200003362224513"
"sehipe","sehipe-RAISE-F","487","0.981725831616407"
"sehipe","sehipe-RAISE-B","0","0.0182741683835925"
"sehne","sehne-RAISE-F","1815","0.987846034038155"
"sehne","sehne-RAISE-B","0","0.0121539659618452"
"sejde","sejde-RAISE-F","16","0.989157957538911"
"sejde","sejde-RAISE-B","0","0.0108420424610888"
"sele","sele-RAISE-F","32","0.872512709942754"
"sele","sele-RAISE-B","1","0.127487290057246"
"sélishturma","sélishturma-RAISE-F","0","0.0184326610776729"
"sélishturma","sélishturma-RAISE-B","37","0.981567338922327"
"seltenet","seltenet-RAISE-F","8","0.991366951544845"
"seltenet","seltenet-RAISE-B","0","0.00863304845515486"
"semere","semere-RAISE-F","28","0.863899352259135"
"semere","semere-RAISE-B","0","0.136100647740865"
"semimiyet","semimiyet-RAISE-F","14","0.988143352915998"
"semimiyet","semimiyet-RAISE-B","0","0.0118566470840021"
"semre","semre-RAISE-F","4","0.72236634995422"
"semre","semre-RAISE-B","0","0.27763365004578"
"sen'et","sen'et-RAISE-F","357","0.997251361485415"
"sen'et","sen'et-RAISE-B","1","0.00274863851458533"
"senem","senem-RAISE-F","16","0.995414989934578"
"senem","senem-RAISE-B","0","0.00458501006542229"
"senle","senle-RAISE-F","2","0.636155038178477"
"senle","senle-RAISE-B","0","0.363844961821523"
"seper","seper-RAISE-F","645","0.992524290687367"
"seper","seper-RAISE-B","0","0.00747570931263337"
"seple","seple-RAISE-F","16","0.869556802385502"
"seple","seple-RAISE-B","0","0.130443197614498"
"sepsete","sepsete-RAISE-F","57","0.970307005500415"
"sepsete","sepsete-RAISE-B","0","0.0296929944995846"
"serap","serap-RAISE-F","1","0.0145924357426385"
"serap","serap-RAISE-B","0","0.985407564257362"
"serkerde","serkerde-RAISE-F","32","0.967084830115289"
"serkerde","serkerde-RAISE-B","0","0.0329151698847106"
"serlewhe","serlewhe-RAISE-F","801","0.962461994018109"
"serlewhe","serlewhe-RAISE-B","1","0.0375380059818911"
"sermaye","sermaye-RAISE-F","6","0.874132249529808"
"sermaye","sermaye-RAISE-B","0","0.125867750470192"
"setle","setle-RAISE-F","3","0.636155038178477"
"setle","setle-RAISE-B","0","0.363844961821523"
"setlesh","setlesh-RAISE-F","1","0.948673416387163"
"setlesh","setlesh-RAISE-B","0","0.0513265836128375"
"sewiye","sewiye-RAISE-F","458","0.994729469415709"
"sewiye","sewiye-RAISE-B","0","0.00527053058429053"
"sewze","sewze-RAISE-F","4","0.987936728611029"
"sewze","sewze-RAISE-B","0","0.0120632713889711"
"seyle","seyle-RAISE-F","70","0.985557567386349"
"seyle","seyle-RAISE-B","0","0.0144424326136508"
"seyshenbe","seyshenbe-RAISE-F","1","0.99813109558185"
"seyshenbe","seyshenbe-RAISE-B","0","0.00186890441814992"
"sha'irane","sha'irane-RAISE-F","0","0.144430545525365"
"sha'irane","sha'irane-RAISE-B","2","0.855569454474635"
"shada","shada-RAISE-F","0","0.0469890359320643"
"shada","shada-RAISE-B","4","0.953010964067936"
"shadlan","shadlan-RAISE-F","0","0.0350173874712573"
"shadlan","shadlan-RAISE-B","4","0.964982612528743"
"shala","shala-RAISE-F","0","0.0106580787101467"
"shala","shala-RAISE-B","6","0.989341921289853"
"shalla","shalla-RAISE-F","0","0.0386281985476954"
"shalla","shalla-RAISE-B","1","0.961371801452305"
"shamal","shamal-RAISE-F","0","0.00438034886194238"
"shamal","shamal-RAISE-B","46","0.995619651138058"
"shamalda","shamalda-RAISE-F","0","0.164146507988369"
"shamalda","shamalda-RAISE-B","1","0.835853492011631"
"shapa'et","shapa'et-RAISE-F","5","0.967327992530423"
"shapa'et","shapa'et-RAISE-B","0","0.0326720074695769"
"shapashla","shapashla-RAISE-F","0","0.164146507988369"
"shapashla","shapashla-RAISE-B","1","0.835853492011631"
"sharapet","sharapet-RAISE-F","6","0.954727513452699"
"sharapet","sharapet-RAISE-B","0","0.045272486547301"
"sharche","sharche-RAISE-F","0","0.18719189325223"
"sharche","sharche-RAISE-B","2","0.81280810674777"
"sharpa","sharpa-RAISE-F","0","0.0143136560125863"
"sharpa","sharpa-RAISE-B","6","0.985686343987414"
"sharqiratma","sharqiratma-RAISE-F","0","0.0481262016177537"
"sharqiratma","sharqiratma-RAISE-B","3","0.951873798382246"
"shaxche","shaxche-RAISE-F","0","0.18719189325223"
"shaxche","shaxche-RAISE-B","1","0.81280810674777"
"sheher","sheher-RAISE-F","5219","0.997578033889048"
"sheher","sheher-RAISE-B","0","0.00242196611095203"
"shehwet","shehwet-RAISE-F","1","0.986306657871207"
"shehwet","shehwet-RAISE-B","0","0.0136933421287927"
"shehzade","shehzade-RAISE-F","1","0.510821576661297"
"shehzade","shehzade-RAISE-B","0","0.489178423338703"
"shejere","shejere-RAISE-F","13","0.916654972205983"
"shejere","shejere-RAISE-B","0","0.0833450277940169"
